초등학교
대연초등학교 체육관
지진옥외대피장소 대연초등학교
대연초등학교 교무실
대연초등학교
대연초등학교 행정실
대천초등학교
지진옥외대피장소 대천초등학교
이디야커피 부산석포초교점
석포초등학교
석포초등학교 행정실
대천초등학교 전기차충전소
연포초등학교
대천초등학교 체육관
연포초등학교 병설유치원
지진옥외대피장소 석포초등학교
용소초등학교
용소초등학교 병설유치원
용소초등학교 전기차충전소
지진옥외대피장소 용소초등학교
용문초등학교
용문초등학교 교무실
부산시 남구 용문초등학교 전기차충전소
