공원
솔밭어린이공원
용삼어린이공원
유선정체육공원 화장실
이기대공원
천주교용호동묘지
이기대공원 산책로주차장
남부환경체육공원 주차장
끄레몽커피 오륙도공원점
백운포체육공원 주차장2
무제등소공원
백운포체육공원 화장실
백운포체육공원 테니스장
백운포체육공원 운동장
이기대 도시공원주차장
이기대수변공원 제2공영주차장
이기대수변공원 관리사무소
남부환경체육공원 풋살장
백운포체육공원 관리사무실
남부환경체육공원
상부체육공원
백운포체육공원 축구장2
백운포체육공원 인라인스케이트장
남부환경체육공원 농구장
백운포체육공원 족구장
남부환경체육공원 축구장
백운포체육공원
롯데ATM BNK부산은행 백운포체육공원
백운포체육공원 게이트볼장
백운포체육공원 축구장
백운포체육공원 축구장3
백운포체육공원 주차장
남부환경체육공원 테니스장
백운포체육공원 풋살장
백운포체육공원 야구연습장
